ts_code,symbol,name,area,industry,list_date
300592.SZ,300592.0,华凯易佰,湖南,互联网,20170120.0
300597.SZ,300597.0,吉大通信,吉林,通信设备,20170123.0
300599.SZ,300599.0,雄塑科技,广东,塑料,20170123.0
300600.SZ,300600.0,国瑞科技,江苏,船舶,20170125.0
300578.SZ,300578.0,会畅科技,上海,通信设备,20170125.0
300602.SZ,300602.0,飞荣达,深圳,元器件,20170126.0
300603.SZ,300603.0,立昂技术,新疆,通信设备,20170126.0
300601.SZ,300601.0,康泰生物,深圳,生物制药,20170207.0
300606.SZ,300606.0,金太阳,广东,机械基件,20170208.0
300605.SZ,300605.0,恒锋信息,福建,软件服务,20170208.0
300607.SZ,300607.0,拓斯达,广东,专用机械,20170209.0
300610.SZ,300610.0,晨化股份,江苏,化工原料,20170213.0
300608.SZ,300608.0,思特奇,北京,软件服务,20170213.0
300615.SZ,300615.0,欣天科技,深圳,通信设备,20170215.0
300612.SZ,300612.0,宣亚国际,北京,广告包装,20170215.0
300609.SZ,300609.0,汇纳科技,上海,软件服务,20170215.0
300613.SZ,300613.0,富瀚微,上海,半导体,20170220.0
300611.SZ,300611.0,美力科技,浙江,汽车配件,20170220.0
300617.SZ,300617.0,安靠智电,江苏,电气设备,20170228.0
300619.SZ,300619.0,金银河,广东,专用机械,20170301.0
300618.SZ,300618.0,寒锐钴业,江苏,小金属,20170306.0
300616.SZ,300616.0,尚品宅配,广东,家居用品,20170307.0
300620.SZ,300620.0,光库科技,广东,通信设备,20170310.0
300623.SZ,300623.0,捷捷微电,江苏,半导体,20170314.0
300622.SZ,300622.0,博士眼镜,深圳,其他商业,20170315.0
300621.SZ,300621.0,维业股份,深圳,装修装饰,20170316.0
300625.SZ,300625.0,三雄极光,广东,家用电器,20170317.0
300628.SZ,300628.0,亿联网络,福建,通信设备,20170317.0
300626.SZ,300626.0,华瑞股份,浙江,电气设备,20170320.0
300627.SZ,300627.0,华测导航,上海,通信设备,20170321.0
300631.SZ,300631.0,久吾高科,江苏,环境保护,20170323.0
300629.SZ,300629.0,新劲刚,广东,元器件,20170324.0
300635.SZ,300635.0,中达安,广东,建筑工程,20170331.0
300636.SZ,300636.0,同和药业,江西,化学制药,20170331.0
300633.SZ,300633.0,开立医疗,深圳,医疗保健,20170406.0
300632.SZ,300632.0,光莆股份,福建,半导体,20170406.0
300639.SZ,300639.0,凯普生物,广东,医疗保健,20170412.0
300637.SZ,300637.0,扬帆新材,浙江,化工原料,20170412.0
300638.SZ,300638.0,广和通,深圳,通信设备,20170413.0
300604.SZ,300604.0,长川科技,浙江,半导体,20170417.0
300640.SZ,300640.0,德艺文创,福建,家居用品,20170417.0
300641.SZ,300641.0,正丹股份,江苏,化工原料,20170418.0
300645.SZ,300645.0,正元智慧,浙江,软件服务,20170421.0
300642.SZ,300642.0,透景生命,上海,医疗保健,20170421.0
300554.SZ,300554.0,三超新材,江苏,矿物制品,20170421.0
300648.SZ,300648.0,星云股份,福建,电气设备,20170425.0
300514.SZ,300514.0,友讯达,深圳,电器仪表,20170426.0
300647.SZ,300647.0,超频三,深圳,化工原料,20170503.0
300650.SZ,300650.0,太龙股份,福建,元器件,20170503.0
300643.SZ,300643.0,万通智控,浙江,汽车配件,20170505.0
300649.SZ,300649.0,杭州园林,浙江,建筑工程,20170505.0
300651.SZ,300651.0,金陵体育,江苏,文教休闲,20170509.0
300652.SZ,300652.0,雷迪克,浙江,汽车配件,20170516.0
300653.SZ,300653.0,正海生物,山东,医疗保健,20170516.0
300656.SZ,300656.0,民德电子,深圳,IT设备,20170519.0
300657.SZ,300657.0,弘信电子,福建,元器件,20170523.0
300655.SZ,300655.0,晶瑞电材,江苏,半导体,20170523.0
300659.SZ,300659.0,中孚信息,山东,IT设备,20170526.0
300658.SZ,300658.0,延江股份,福建,纺织,20170602.0
300660.SZ,300660.0,江苏雷利,江苏,电气设备,20170602.0
300661.SZ,300661.0,圣邦股份,北京,半导体,20170606.0
300662.SZ,300662.0,科锐国际,北京,文教休闲,20170608.0
300663.SZ,300663.0,科蓝软件,北京,软件服务,20170608.0
300665.SZ,300665.0,飞鹿股份,湖南,染料涂料,20170613.0
300666.SZ,300666.0,江丰电子,浙江,半导体,20170615.0
300667.SZ,300667.0,必创科技,北京,电器仪表,20170619.0
300668.SZ,300668.0,杰恩股份,深圳,装修装饰,20170619.0
300669.SZ,300669.0,沪宁股份,浙江,运输设备,20170629.0
300670.SZ,300670.0,大烨智能,江苏,电气设备,20170703.0
300671.SZ,300671.0,富满微,深圳,半导体,20170705.0
300673.SZ,300673.0,佩蒂股份,浙江,饲料,20170711.0
300672.SZ,300672.0,国科微,湖南,半导体,20170712.0
300676.SZ,300676.0,华大基因,深圳,医疗保健,20170714.0
300675.SZ,300675.0,建科院,深圳,建筑工程,20170719.0
300677.SZ,300677.0,英科医疗,山东,医疗保健,20170721.0
300680.SZ,300680.0,隆盛科技,江苏,汽车配件,20170725.0
300681.SZ,300681.0,英搏尔,广东,汽车配件,20170725.0
300678.SZ,300678.0,中科信息,四川,软件服务,20170728.0
300679.SZ,300679.0,电连技术,深圳,元器件,20170731.0
300682.SZ,300682.0,朗新科技,江苏,软件服务,20170801.0
300685.SZ,300685.0,艾德生物,福建,医疗保健,20170802.0
300687.SZ,300687.0,赛意信息,广东,软件服务,20170803.0
300686.SZ,300686.0,智动力,深圳,元器件,20170804.0
300690.SZ,300690.0,双一科技,山东,电气设备,20170808.0
300683.SZ,300683.0,海特生物,湖北,生物制药,20170808.0
300689.SZ,300689.0,澄天伟业,深圳,通信设备,20170809.0
300688.SZ,300688.0,创业黑马,北京,文教休闲,20170810.0
300691.SZ,300691.0,联合光电,广东,元器件,20170811.0
300692.SZ,300692.0,中赋科技,安徽,环境保护,20170821.0
300693.SZ,300693.0,盛弘股份,深圳,电气设备,20170822.0
300696.SZ,300696.0,爱乐达,四川,航空,20170822.0
300698.SZ,300698.0,万马科技,浙江,通信设备,20170831.0
300699.SZ,300699.0,光威复材,山东,化纤,20170901.0
300697.SZ,300697.0,电工合金,江苏,铜,20170907.0
300695.SZ,300695.0,兆丰股份,浙江,汽车配件,20170908.0
300700.SZ,300700.0,岱勒新材,湖南,矿物制品,20170912.0
300701.SZ,300701.0,森霸传感,河南,元器件,20170915.0
300703.SZ,300703.0,创源股份,浙江,文教休闲,20170919.0
300702.SZ,300702.0,天宇股份,浙江,化学制药,20170919.0
300706.SZ,300706.0,阿石创,福建,元器件,20170926.0
300654.SZ,300654.0,世纪天鸿,山东,出版业,20170926.0
300707.SZ,300707.0,威唐工业,江苏,汽车配件,20171010.0
300705.SZ,300705.0,九典制药,湖南,化学制药,20171010.0
300708.SZ,300708.0,聚灿光电,江苏,半导体,20171016.0
300709.SZ,300709.0,精研科技,江苏,元器件,20171019.0
300710.SZ,300710.0,万隆光电,浙江,通信设备,20171019.0
300715.SZ,300715.0,凯伦股份,江苏,其他建材,20171026.0
300712.SZ,300712.0,永福股份,福建,建筑工程,20171031.0
300713.SZ,300713.0,英可瑞,深圳,电气设备,20171101.0
300711.SZ,300711.0,广哈通信,广东,通信设备,20171101.0
300720.SZ,300720.0,海川智能,广东,电器仪表,20171106.0
300717.SZ,300717.0,华信新材,江苏,塑料,20171106.0
300718.SZ,300718.0,长盛轴承,浙江,机械基件,20171106.0
300719.SZ,300719.0,安达维尔,北京,航空,20171109.0
300722.SZ,300722.0,新余国科,江西,航空,20171110.0
300725.SZ,300725.0,药石科技,江苏,化学制药,20171110.0
300721.SZ,300721.0,怡达股份,江苏,化工原料,20171115.0
300723.SZ,300723.0,一品红,广东,化学制药,20171116.0
300726.SZ,300726.0,宏达电子,湖南,元器件,20171121.0
300727.SZ,300727.0,润禾材料,浙江,化工原料,20171127.0
300729.SZ,300729.0,乐歌股份,浙江,家居用品,20171201.0
300730.SZ,300730.0,科创信息,湖南,软件服务,20171205.0
300731.SZ,300731.0,科创新源,深圳,橡胶,20171208.0
300732.SZ,300732.0,设研院,河南,建筑工程,20171212.0
300684.SZ,300684.0,中石科技,北京,元器件,20171227.0
300735.SZ,300735.0,光弘科技,广东,元器件,20171229.0
300664.SZ,300664.0,鹏鹞环保,江苏,环境保护,20180105.0
300736.SZ,300736.0,百邦科技,北京,通信设备,20180109.0
300733.SZ,300733.0,西菱动力,四川,汽车配件,20180116.0
300624.SZ,300624.0,万兴科技,西藏,软件服务,20180118.0
300738.SZ,300738.0,奥飞数据,广东,软件服务,20180119.0
300737.SZ,300737.0,科顺股份,广东,其他建材,20180125.0
300739.SZ,300739.0,明阳电路,深圳,元器件,20180201.0
300644.SZ,300644.0,南京聚隆,江苏,塑料,20180206.0
300740.SZ,300740.0,水羊股份,湖南,日用化工,20180208.0
300741.SZ,300741.0,华宝股份,西藏,食品,20180301.0
300634.SZ,300634.0,彩讯股份,深圳,软件服务,20180323.0
300504.SZ,300504.0,天邑股份,四川,通信设备,20180330.0
300743.SZ,300743.0,天地数码,浙江,IT设备,20180427.0
300454.SZ,300454.0,深信服,深圳,软件服务,20180516.0
300745.SZ,300745.0,欣锐科技,深圳,汽车配件,20180523.0
300746.SZ,300746.0,汉嘉数智,浙江,建筑工程,20180525.0
300750.SZ,300750.0,宁德时代,福建,电气设备,20180611.0
300747.SZ,300747.0,锐科激光,湖北,专用机械,20180625.0
300724.SZ,300724.0,捷佳伟创,深圳,专用机械,20180810.0
300748.SZ,300748.0,金力永磁,江西,矿物制品,20180921.0
300749.SZ,300749.0,顶固集创,广东,家居用品,20180925.0
300694.SZ,300694.0,蠡湖股份,江苏,汽车配件,20181015.0
300760.SZ,300760.0,迈瑞医疗,深圳,医疗保健,20181016.0
300674.SZ,300674.0,宇信科技,北京,软件服务,20181107.0
300751.SZ,300751.0,迈为股份,江苏,专用机械,20181109.0
300752.SZ,300752.0,隆利科技,深圳,元器件,20181130.0
300753.SZ,300753.0,爱朋医疗,江苏,医疗保健,20181213.0
300756.SZ,300756.0,金马游乐,广东,专用机械,20181228.0
300757.SZ,300757.0,罗博特科,江苏,专用机械,20190108.0
300759.SZ,300759.0,康龙化成,北京,化学制药,20190128.0
300755.SZ,300755.0,华致酒行,云南,其他商业,20190129.0
300761.SZ,300761.0,立华股份,江苏,农业综合,20190218.0
300758.SZ,300758.0,七彩化学,辽宁,染料涂料,20190222.0
300762.SZ,300762.0,上海瀚讯,上海,通信设备,20190314.0
300763.SZ,300763.0,锦浪科技,浙江,电气设备,20190319.0
300765.SZ,300765.0,新诺威,河北,食品,20190322.0
300766.SZ,300766.0,每日互动,浙江,互联网,20190325.0
300767.SZ,300767.0,震安科技,云南,橡胶,20190329.0
300768.SZ,300768.0,迪普科技,浙江,软件服务,20190412.0
300769.SZ,300769.0,德方纳米,深圳,化工原料,20190415.0
300770.SZ,300770.0,新媒股份,广东,影视音像,20190419.0
300771.SZ,300771.0,智莱科技,深圳,IT设备,20190422.0
300773.SZ,300773.0,拉卡拉,北京,软件服务,20190425.0
300772.SZ,300772.0,运达股份,浙江,电气设备,20190426.0
300778.SZ,300778.0,新城市,深圳,建筑工程,20190510.0
300777.SZ,300777.0,中简科技,江苏,化纤,20190516.0
300776.SZ,300776.0,帝尔激光,湖北,专用机械,20190517.0
300775.SZ,300775.0,三角防务,陕西,航空,20190521.0
300779.SZ,300779.0,惠城环保,山东,环境保护,20190522.0
300780.SZ,300780.0,德恩精工,四川,机械基件,20190531.0
300781.SZ,300781.0,因赛集团,广东,广告包装,20190606.0
300782.SZ,300782.0,卓胜微,江苏,半导体,20190618.0
300594.SZ,300594.0,朗进科技,山东,运输设备,20190621.0
300788.SZ,300788.0,中信出版,北京,出版业,20190705.0
300783.SZ,300783.0,三只松鼠,安徽,食品,20190712.0
300785.SZ,300785.0,值得买,北京,互联网,20190715.0
688005.SH,688005.0,容百科技,浙江,电气设备,20190722.0
688002.SH,688002.0,睿创微纳,山东,通信设备,20190722.0
688007.SH,688007.0,光峰科技,深圳,元器件,20190722.0
688088.SH,688088.0,虹软科技,浙江,软件服务,20190722.0
688001.SH,688001.0,华兴源创,江苏,专用机械,20190722.0
688010.SH,688010.0,福光股份,福建,元器件,20190722.0
688015.SH,688015.0,交控科技,北京,运输设备,20190722.0
688011.SH,688011.0,新光光电,黑龙江,元器件,20190722.0
688019.SH,688019.0,安集科技,上海,半导体,20190722.0
688012.SH,688012.0,中微公司,上海,半导体,20190722.0
688008.SH,688008.0,澜起科技,上海,半导体,20190722.0
688003.SH,688003.0,天准科技,江苏,专用机械,20190722.0
688018.SH,688018.0,乐鑫科技,上海,半导体,20190722.0
688022.SH,688022.0,瀚川智能,江苏,专用机械,20190722.0
688333.SH,688333.0,铂力特,陕西,机械基件,20190722.0
688016.SH,688016.0,心脉医疗,上海,医疗保健,20190722.0
688066.SH,688066.0,航天宏图,北京,软件服务,20190722.0
688033.SH,688033.0,天宜新材,北京,电气设备,20190722.0
688028.SH,688028.0,沃尔德,北京,机械基件,20190722.0
688388.SH,688388.0,嘉元科技,广东,电气设备,20190722.0
688122.SH,688122.0,西部超导,陕西,小金属,20190722.0
688009.SH,688009.0,中国通号,北京,运输设备,20190722.0
688006.SH,688006.0,杭可科技,浙江,电气设备,20190722.0
688020.SH,688020.0,方邦股份,广东,元器件,20190722.0
688029.SH,688029.0,南微医学,江苏,医疗保健,20190722.0
300786.SZ,300786.0,国林科技,山东,环境保护,20190723.0
688099.SH,688099.0,晶晨股份,上海,半导体,20190808.0
688188.SH,688188.0,柏楚电子,上海,专用机械,20190808.0
688321.SH,688321.0,微芯生物,深圳,化学制药,20190812.0
300787.SZ,300787.0,海能实业,江西,元器件,20190815.0
300789.SZ,300789.0,唐源电气,四川,运输设备,20190828.0
688168.SH,688168.0,安博通,北京,软件服务,20190906.0
300790.SZ,300790.0,宇瞳光学,广东,元器件,20190920.0
300791.SZ,300791.0,仙乐健康,广东,医疗保健,20190925.0
688116.SH,688116.0,天奈科技,江苏,化工原料,20190925.0
300792.SZ,300792.0,壹网壹创,浙江,互联网,20190927.0
688036.SH,688036.0,传音控股,深圳,通信设备,20190930.0
688068.SH,688068.0,热景生物,北京,医疗保健,20190930.0
688030.SH,688030.0,山石网科,江苏,软件服务,20190930.0
688368.SH,688368.0,晶丰明源,上海,半导体,20191014.0
300793.SZ,300793.0,佳禾智能,广东,IT设备,20191018.0
300795.SZ,300795.0,米奥会展,浙江,文教休闲,20191022.0
688139.SH,688139.0,海尔生物,山东,医疗保健,20191025.0
688098.SH,688098.0,申联生物,上海,农业综合,20191028.0
688108.SH,688108.0,赛诺医疗,天津,医疗保健,20191030.0
688366.SH,688366.0,昊海生科,上海,医疗保健,20191030.0
688025.SH,688025.0,杰普特,深圳,专用机械,20191031.0
688369.SH,688369.0,致远互联,北京,软件服务,20191031.0
300797.SZ,300797.0,钢研纳克,北京,电器仪表,20191101.0
688058.SH,688058.0,宝兰德,北京,软件服务,20191101.0
688023.SH,688023.0,安恒信息,浙江,软件服务,20191105.0
688389.SH,688389.0,普门科技,深圳,医疗保健,20191105.0
688199.SH,688199.0,久日新材,天津,化工原料,20191105.0
688202.SH,688202.0,美迪西,上海,医疗保健,20191105.0
688128.SH,688128.0,中国电研,广东,专用机械,20191105.0
300800.SZ,300800.0,力合科技,湖南,环境保护,20191106.0
688288.SH,688288.0,鸿泉技术,浙江,IT设备,20191106.0
688363.SH,688363.0,华熙生物,山东,医疗保健,20191106.0
688299.SH,688299.0,长阳科技,浙江,元器件,20191106.0
688021.SH,688021.0,奥福科技,山东,汽车配件,20191106.0
300564.SZ,300564.0,筑博设计,西藏,建筑工程,20191108.0
688166.SH,688166.0,博瑞医药,江苏,化学制药,20191108.0
300802.SZ,300802.0,矩子科技,上海,专用机械,20191114.0
300796.SZ,300796.0,贝斯美,浙江,农药化肥,20191115.0
688300.SH,688300.0,联瑞新材,江苏,矿物制品,20191115.0
688101.SH,688101.0,三达膜,陕西,环境保护,20191115.0
300803.SZ,300803.0,指南针,北京,软件服务,20191118.0
688111.SH,688111.0,金山办公,北京,软件服务,20191118.0
688138.SH,688138.0,清溢光电,深圳,半导体,20191120.0
300805.SZ,300805.0,电声股份,广东,广告包装,20191121.0
688196.SH,688196.0,卓越新能,福建,环境保护,20191121.0
300798.SZ,300798.0,锦鸡股份,江苏,染料涂料,20191122.0
300806.SZ,300806.0,斯迪克,江苏,塑料,20191125.0
300801.SZ,300801.0,泰和科技,山东,化工原料,20191128.0
300808.SZ,300808.0,久量股份,湖北,家用电器,20191129.0
688358.SH,688358.0,祥生医疗,江苏,医疗保健,20191203.0
688310.SH,688310.0,迈得医疗,浙江,医疗保健,20191203.0
300809.SZ,300809.0,华辰装备,江苏,机床制造,20191204.0
688357.SH,688357.0,建龙微纳,河南,化工原料,20191204.0
688118.SH,688118.0,普元信息,上海,软件服务,20191204.0
688399.SH,688399.0,硕世生物,江苏,医疗保健,20191205.0
300810.SZ,300810.0,中科海讯,北京,船舶,20191206.0
688258.SH,688258.0,卓易信息,江苏,软件服务,20191209.0
688198.SH,688198.0,佰仁医疗,北京,医疗保健,20191209.0
688218.SH,688218.0,江苏北人,江苏,专用机械,20191211.0
688039.SH,688039.0,当虹科技,浙江,软件服务,20191211.0
688037.SH,688037.0,芯源微,辽宁,半导体,20191216.0
300807.SZ,300807.0,天迈科技,河南,软件服务,20191219.0
688089.SH,688089.0,嘉必优,湖北,食品,20191219.0
688123.SH,688123.0,聚辰股份,上海,半导体,20191223.0
688268.SH,688268.0,华特气体,广东,化工原料,20191226.0
300811.SZ,300811.0,铂科新材,深圳,矿物制品,20191230.0
688078.SH,688078.0,龙软科技,北京,软件服务,20191230.0
688181.SH,688181.0,八亿时空,北京,元器件,20200106.0
688081.SH,688081.0,兴图新科,湖北,软件服务,20200106.0
300812.SZ,300812.0,易天股份,深圳,专用机械,20200109.0
300813.SZ,300813.0,泰林生物,浙江,医疗保健,20200114.0
688178.SH,688178.0,万德斯,江苏,环境保护,20200114.0
688278.SH,688278.0,特宝生物,福建,生物制药,20200117.0
688158.SH,688158.0,优刻得-W,上海,软件服务,20200120.0
688100.SH,688100.0,威胜信息,湖南,通信设备,20200121.0
688026.SH,688026.0,洁特生物,广东,医疗保健,20200122.0
300815.SZ,300815.0,玉禾田,安徽,环境保护,20200123.0
688159.SH,688159.0,有方科技,深圳,通信设备,20200123.0
688266.SH,688266.0,泽璟制药-U,江苏,生物制药,20200123.0
688298.SH,688298.0,东方生物,浙江,医疗保健,20200205.0
300816.SZ,300816.0,艾可蓝,安徽,汽车配件,20200210.0
688186.SH,688186.0,广大特材,江苏,特种钢,20200211.0
688398.SH,688398.0,赛特新材,福建,矿物制品,20200211.0
300818.SZ,300818.0,耐普矿机,江西,专用机械,20200212.0
688080.SH,688080.0,映翰通,北京,通信设备,20200212.0
300820.SZ,300820.0,英杰电气,四川,电气设备,20200213.0
688208.SH,688208.0,道通科技,深圳,IT设备,20200213.0
688090.SH,688090.0,瑞松科技,广东,专用机械,20200217.0
300817.SZ,300817.0,双飞集团,浙江,机械基件,20200218.0
688200.SH,688200.0,华峰测控,北京,半导体,20200218.0
688169.SH,688169.0,石头科技,北京,家用电器,20200221.0
688233.SH,688233.0,神工股份,辽宁,半导体,20200221.0
688177.SH,688177.0,百奥泰,广东,生物制药,20200221.0
688396.SH,688396.0,华润微,江苏,半导体,20200227.0
300819.SZ,300819.0,聚杰微纤,江苏,纺织,20200312.0
300821.SZ,300821.0,东岳硅材,山东,化工原料,20200312.0
300822.SZ,300822.0,贝仕达克,深圳,元器件,20200313.0
300823.SZ,300823.0,建科智能,天津,专用机械,20200319.0
688051.SH,688051.0,佳华科技,北京,软件服务,20200320.0
688189.SH,688189.0,南新制药,湖南,化学制药,20200326.0
300825.SZ,300825.0,阿尔特,北京,汽车服务,20200327.0
688228.SH,688228.0,开普云,广东,软件服务,20200327.0
300826.SZ,300826.0,测绘股份,江苏,建筑工程,20200403.0
688085.SH,688085.0,三友医疗,上海,医疗保健,20200409.0
688096.SH,688096.0,京源环保,江苏,环境保护,20200409.0
300827.SZ,300827.0,上能电气,江苏,电气设备,20200410.0
688222.SH,688222.0,成都先导,四川,化学制药,20200416.0
688126.SH,688126.0,沪硅产业,上海,半导体,20200420.0
300828.SZ,300828.0,锐新科技,天津,机械基件,20200421.0
300829.SZ,300829.0,金丹科技,河南,食品,20200422.0
688318.SH,688318.0,财富趋势,深圳,软件服务,20200427.0
688365.SH,688365.0,光云科技,浙江,软件服务,20200429.0
300830.SZ,300830.0,金现代,山东,软件服务,20200506.0
300831.SZ,300831.0,派瑞股份,陕西,半导体,20200507.0
688466.SH,688466.0,金科环境,北京,环境保护,20200508.0
688588.SH,688588.0,凌志软件,江苏,软件服务,20200511.0
300832.SZ,300832.0,新产业,深圳,医疗保健,20200512.0
688566.SH,688566.0,吉贝尔,江苏,化学制药,20200518.0
688598.SH,688598.0,金博股份,湖南,矿物制品,20200518.0
300833.SZ,300833.0,浩洋股份,广东,专用机械,20200520.0
688516.SH,688516.0,奥特维,江苏,专用机械,20200521.0
300835.SZ,300835.0,龙磁科技,安徽,矿物制品,20200525.0
300836.SZ,300836.0,佰奥智能,江苏,专用机械,20200528.0
688360.SH,688360.0,德马科技,浙江,机械基件,20200602.0
300837.SZ,300837.0,浙矿股份,浙江,专用机械,20200605.0
300838.SZ,300838.0,浙江力诺,浙江,机械基件,20200608.0
688312.SH,688312.0,燕麦科技,深圳,专用机械,20200608.0
688157.SH,688157.0,松井股份,湖南,染料涂料,20200609.0
688599.SH,688599.0,天合光能,江苏,电气设备,20200610.0
688004.SH,688004.0,博汇科技,北京,软件服务,20200612.0
300841.SZ,300841.0,康华生物,四川,生物制药,20200616.0
688106.SH,688106.0,金宏气体,江苏,化工原料,20200616.0
300842.SZ,300842.0,帝科股份,江苏,电气设备,20200618.0
300824.SZ,300824.0,北鼎股份,深圳,家用电器,20200619.0
688505.SH,688505.0,复旦张江,上海,化学制药,20200619.0
688518.SH,688518.0,联赢激光,深圳,专用机械,20200622.0
688520.SH,688520.0,神州细胞,北京,生物制药,20200622.0
300839.SZ,300839.0,博汇股份,浙江,石油加工,20200630.0
688558.SH,688558.0,国盛智科,江苏,机床制造,20200630.0
300846.SZ,300846.0,首都在线,北京,软件服务,20200701.0
688528.SH,688528.0,秦川物联,四川,电器仪表,20200701.0
300843.SZ,300843.0,胜蓝股份,广东,元器件,20200702.0
300845.SZ,300845.0,捷安高科,河南,软件服务,20200703.0
688600.SH,688600.0,皖仪科技,安徽,电器仪表,20200703.0
688277.SH,688277.0,天智航-U,北京,医疗保健,20200707.0
300840.SZ,300840.0,酷特智能,山东,服饰,20200708.0
688568.SH,688568.0,中科星图,北京,软件服务,20200708.0
688377.SH,688377.0,迪威尔,江苏,专用机械,20200708.0
300847.SZ,300847.0,中船汉光,河北,化工原料,20200709.0
688027.SH,688027.0,国盾量子,安徽,通信设备,20200709.0
300849.SZ,300849.0,锦盛新材,浙江,塑料,20200710.0
688060.SH,688060.0,云涌科技,江苏,IT设备,20200710.0
300850.SZ,300850.0,新强联,河南,机械基件,20200713.0
300852.SZ,300852.0,四会富仕,广东,元器件,20200713.0
688309.SH,688309.0,恒誉环保,山东,环境保护,20200714.0
688165.SH,688165.0,埃夫特-U,安徽,专用机械,20200715.0
688180.SH,688180.0,君实生物-U,上海,生物制药,20200715.0
688500.SH,688500.0,慧辰股份,北京,互联网,20200716.0
688981.SH,688981.0,中芯国际,上海,半导体,20200716.0
300851.SZ,300851.0,交大思诺,北京,运输设备,20200717.0
688579.SH,688579.0,地纬智能,山东,软件服务,20200717.0
688567.SH,688567.0,孚能科技,江西,电气设备,20200717.0
300848.SZ,300848.0,美瑞新材,山东,化工原料,20200720.0
688488.SH,688488.0,艾迪药业,江苏,生物制药,20200720.0
688256.SH,688256.0,寒武纪,北京,半导体,20200720.0
688580.SH,688580.0,伟思医疗,江苏,医疗保健,20200721.0
300856.SZ,300856.0,科思股份,江苏,日用化工,20200722.0
688069.SH,688069.0,德林海,江苏,环境保护,20200722.0
688336.SH,688336.0,三生国健,上海,生物制药,20200722.0
688418.SH,688418.0,震有科技,深圳,通信设备,20200722.0
688589.SH,688589.0,力合微,深圳,半导体,20200722.0
688077.SH,688077.0,大地熊,安徽,矿物制品,20200722.0
688508.SH,688508.0,芯朋微,江苏,半导体,20200722.0
688561.SH,688561.0,奇安信-U,北京,软件服务,20200722.0
300855.SZ,300855.0,图南股份,江苏,小金属,20200723.0
300853.SZ,300853.0,申昊科技,浙江,专用机械,20200724.0
300858.SZ,300858.0,科拓生物,北京,食品,20200727.0
300857.SZ,300857.0,协创数据,深圳,IT设备,20200727.0
920964.BJ,920964.0,润农节水,河北,建筑工程,20200727.0
920418.BJ,920418.0,苏轴股份,江苏,汽车配件,20200727.0
920198.BJ,920198.0,微创光电,湖北,IT设备,20200727.0
920149.BJ,920149.0,旭杰科技,江苏,建筑工程,20200727.0
920184.BJ,920184.0,国源科技,北京,软件服务,20200727.0
920185.BJ,920185.0,贝特瑞,深圳,化工原料,20200727.0
920163.BJ,920163.0,方大新材,河北,塑料,20200727.0
920729.BJ,920729.0,永顺生物,广东,农业综合,20200727.0
920640.BJ,920640.0,富士达,陕西,通信设备,20200727.0
920242.BJ,920242.0,建邦科技,山东,汽车配件,20200727.0
920167.BJ,920167.0,同享科技,江苏,小金属,20200727.0
920266.BJ,920266.0,生物谷,云南,中成药,20200727.0
920961.BJ,920961.0,创远信科,上海,电器仪表,20200727.0
920278.BJ,920278.0,鹿得医疗,江苏,医疗保健,20200727.0
920021.BJ,920021.0,流金科技,北京,影视音像,20200727.0
920415.BJ,920415.0,恒拓开源,河南,软件服务,20200727.0
920475.BJ,920475.0,三友科技,浙江,专用机械,20200727.0
920799.BJ,920799.0,艾融软件,上海,软件服务,20200727.0
920489.BJ,920489.0,佳先股份,安徽,化工原料,20200727.0
920946.BJ,920946.0,森萱医药,江苏,化学制药,20200727.0
920370.BJ,920370.0,新安洁,重庆,环境保护,20200727.0
920819.BJ,920819.0,颖泰生物,北京,农药化肥,20200727.0
920682.BJ,920682.0,球冠电缆,浙江,电气设备,20200727.0
920010.BJ,920010.0,凯添燃气,宁夏,供气供热,20200727.0
920445.BJ,920445.0,龙竹科技,福建,家居用品,20200727.0
920368.BJ,920368.0,连城数控,辽宁,专用机械,20200727.0
920508.BJ,920508.0,殷图网联,北京,电气设备,20200727.0
920263.BJ,920263.0,中航泰达,北京,环境保护,20200727.0
920433.BJ,920433.0,大唐药业,内蒙,中成药,20200727.0
688050.SH,688050.0,爱博医疗,北京,医疗保健,20200729.0
688586.SH,688586.0,江航装备,安徽,航空,20200731.0
688311.SH,688311.0,盟升电子,四川,元器件,20200731.0
300859.SZ,300859.0,西域旅游,新疆,旅游服务,20200806.0
688338.SH,688338.0,赛科希德,北京,医疗保健,20200806.0
688556.SH,688556.0,高测股份,山东,专用机械,20200807.0
688339.SH,688339.0,亿华通-U,北京,汽车配件,20200810.0
688286.SH,688286.0,敏芯股份,江苏,半导体,20200810.0
688155.SH,688155.0,先惠技术,上海,电气设备,20200811.0
688065.SH,688065.0,凯赛生物,上海,化工原料,20200812.0
688313.SH,688313.0,仕佳光子,河南,通信设备,20200812.0
688185.SH,688185.0,康希诺,天津,生物制药,20200813.0
688229.SH,688229.0,博睿数据,北京,软件服务,20200817.0
688055.SH,688055.0,龙腾光电,江苏,元器件,20200817.0
688335.SH,688335.0,复洁科技,上海,环境保护,20200817.0
688521.SH,688521.0,芯原股份,上海,半导体,20200818.0
688519.SH,688519.0,南亚新材,上海,元器件,20200818.0
688379.SH,688379.0,华光新材,浙江,机械基件,20200819.0
688393.SH,688393.0,安必平,广东,医疗保健,20200820.0
688596.SH,688596.0,正帆科技,上海,专用机械,20200820.0
300865.SZ,300865.0,大宏立,四川,专用机械,20200824.0
